cust_id,seg_name,update_at,active_flag
1553211,VIP,2014-06-01 00:00:00,N
1553211,VIP,2015-10-01 00:00:00,N
1553211,LOYAL,2016-01-01 00:00:00,N
1553211,VIP,2016-02-01 00:00:00,N
1553211,INFREQUENT,2016-05-01 00:00:00,Y
1553648,VIP,2014-08-01 00:00:00,N
1553648,LOYAL,2014-09-01 00:00:00,N
1553648,LOYAL,2015-01-01 00:00:00,N
1553648,VIP,2014-01-01 00:00:00,N
1553648,VIP,2015-04-01 00:00:00,N
1553648,LOYAL,2014-11-01 00:00:00,N
1553648,INFREQUENT,2014-10-01 00:00:00,N
1553648,INFREQUENT,2014-12-01 00:00:00,N
1553648,LOYAL,2014-03-01 00:00:00,N
1553648,VIP,2016-03-01 00:00:00,Y
1553648,VIP,2015-11-01 00:00:00,N
1553648,VIP,2015-12-01 00:00:00,N
1553648,VIP,2016-01-01 00:00:00,N
1553648,VIP,2016-04-01 00:00:00,Y
1553648,VIP,2016-06-01 00:00:00,Y
1569592,INFREQUENT,2015-05-01 00:00:00,N
1569592,LOYAL,2014-01-01 00:00:00,N
1569592,INFREQUENT,2015-08-01 00:00:00,N
1569592,INFREQUENT,2014-06-01 00:00:00,N
1569592,ONE-OFFS,2016-01-01 00:00:00,N
1569592,INFREQUENT,2014-08-01 00:00:00,N
1569592,INFREQUENT,2016-02-01 00:00:00,Y
1569592,ONE-OFFS,2016-05-01 00:00:00,Y
1585606,INACTIVE,2015-06-01 00:00:00,N
1585606,GONE AWAY,2015-11-01 00:00:00,N
1585606,INACTIVE,2016-01-01 00:00:00,N
1585606,INFREQUENT,2016-02-01 00:00:00,Y
1586145,VIP,2014-07-01 00:00:00,N
1586145,VIP,2014-01-01 00:00:00,N
1586145,VIP,2014-02-01 00:00:00,N
1586145,VIP,2014-05-01 00:00:00,N
1586145,VIP,2014-08-01 00:00:00,N
1586145,VIP,2014-12-01 00:00:00,N
1586145,VIP,2015-04-01 00:00:00,Y
1589272,LAPSED,2014-02-01 00:00:00,N
1589272,LAPSED,2014-01-01 00:00:00,N
1589272,ONE-OFFS,2015-07-01 00:00:00,N
1589272,INACTIVE,2014-08-01 00:00:00,N
1589272,INFREQUENT,2016-02-01 00:00:00,Y
1629659,INFREQUENT,2014-08-01 00:00:00,N
1629659,LOYAL,2014-01-01 00:00:00,N
1629659,INFREQUENT,2015-08-01 00:00:00,N
1629659,INFREQUENT,2016-03-01 00:00:00,Y
1629659,INFREQUENT,2016-02-01 00:00:00,N
1629659,LAPSED,2015-01-01 00:00:00,N
1629659,LOYAL,2014-03-01 00:00:00,N
1629659,ONE-OFFS,2015-03-01 00:00:00,N
1650210,INFREQUENT,2014-01-01 00:00:00,N
1650210,INFREQUENT,2014-04-01 00:00:00,N
1650210,LOYAL,2014-08-01 00:00:00,N
1650210,VIP,2015-05-01 00:00:00,N
1650210,VIP,2015-02-01 00:00:00,N
1650210,LOYAL,2015-04-01 00:00:00,N
1650210,LOYAL,2016-02-01 00:00:00,Y
1650210,INFREQUENT,2016-01-01 00:00:00,N
1650210,LOYAL,2015-08-01 00:00:00,N
1677731,INFREQUENT,2015-05-01 00:00:00,N
1677731,ONE-OFFS,2014-04-01 00:00:00,N
1677731,LOYAL,2015-07-01 00:00:00,Y
1677731,INFREQUENT,2014-03-01 00:00:00,N
1677731,INFREQUENT,2016-06-01 00:00:00,Y
1677731,INFREQUENT,2014-05-01 00:00:00,N
1677731,INFREQUENT,2014-06-01 00:00:00,N
1677731,INFREQUENT,2014-01-01 00:00:00,N
1677731,INFREQUENT,2014-11-01 00:00:00,N
1691762,INACTIVE,2015-06-01 00:00:00,N
1691762,ONE-OFFS,2016-02-01 00:00:00,Y
1691762,GONE AWAY,2015-11-01 00:00:00,N
1691762,INACTIVE,2016-01-01 00:00:00,N
1694959,LAPSED,2014-08-01 00:00:00,N
1694959,ONE-OFFS,2014-01-01 00:00:00,N
1694959,ONE-OFFS,2016-02-01 00:00:00,Y
1694959,INACTIVE,2015-02-01 00:00:00,N
1694959,LAPSED,2014-02-01 00:00:00,N
1711486,INACTIVE,2014-01-01 00:00:00,N
1711486,ONE-OFFS,2016-02-01 00:00:00,Y
1711486,ONE-OFFS,2014-11-01 00:00:00,N
1711486,LAPSED,2015-11-01 00:00:00,N
1735456,INACTIVE,2014-07-01 00:00:00,N
1735456,ONE-OFFS,2016-02-01 00:00:00,Y
1735456,LAPSED,2014-01-01 00:00:00,N
1735456,GONE AWAY,2015-11-01 00:00:00,N
1735456,INACTIVE,2016-01-01 00:00:00,N
1744805,INFREQUENT,2016-02-01 00:00:00,Y
1744805,ONE-OFFS,2016-05-01 00:00:00,Y
1744805,ONE-OFFS,2015-05-01 00:00:00,N
1744805,GONE AWAY,2014-01-01 00:00:00,N
1772042,INFREQUENT,2014-08-01 00:00:00,N
1772042,INFREQUENT,2015-10-01 00:00:00,N
1772042,INFREQUENT,2014-01-01 00:00:00,N
1772042,INFREQUENT,2014-07-01 00:00:00,N
1772042,INFREQUENT,2014-10-01 00:00:00,N
1772042,INFREQUENT,2014-09-01 00:00:00,N
1772042,INFREQUENT,2014-11-01 00:00:00,N
1772042,LOYAL,2015-03-01 00:00:00,N
1772042,LOYAL,2016-02-01 00:00:00,Y
1802400,ONE-OFFS,2015-06-01 00:00:00,N
1802400,INFREQUENT,2014-04-01 00:00:00,N
1802400,ONE-OFFS,2016-02-01 00:00:00,Y
1802400,LAPSED,2015-08-01 00:00:00,N
1802400,ONE-OFFS,2014-01-01 00:00:00,N
1802400,INFREQUENT,2014-06-01 00:00:00,N
1823221,LOYAL,2015-02-01 00:00:00,N
1823221,LOYAL,2014-01-01 00:00:00,N
1823221,INFREQUENT,2016-02-01 00:00:00,Y
1823221,INFREQUENT,2014-06-01 00:00:00,N
1823221,LOYAL,2014-10-01 00:00:00,N
1823221,INFREQUENT,2015-01-01 00:00:00,N
1829464,ONE-OFFS,2014-01-01 00:00:00,N
1829464,LAPSED,2015-12-01 00:00:00,N
1829464,LAPSED,2014-06-01 00:00:00,N
1829464,ONE-OFFS,2014-12-01 00:00:00,N
1829464,ONE-OFFS,2016-02-01 00:00:00,Y
1832062,NEW,2014-02-01 00:00:00,N
1832062,ONE-OFFS,2014-07-01 00:00:00,N
1832062,LAPSED,2015-08-01 00:00:00,N
1832062,LAPSED,2015-02-01 00:00:00,N
1832062,ONE-OFFS,2016-02-01 00:00:00,Y
1845216,INFREQUENT,2015-09-01 00:00:00,N
1845216,INFREQUENT,2015-07-01 00:00:00,N
1845216,LOYAL,2016-02-01 00:00:00,Y
1845216,GONE AWAY,2014-01-01 00:00:00,N
1845216,ONE-OFFS,2014-11-01 00:00:00,N
1858923,VIP,2015-01-01 00:00:00,N
1858923,LOYAL,2014-01-01 00:00:00,N
1858923,LOYAL,2015-11-01 00:00:00,N
1858923,VIP,2016-01-01 00:00:00,Y
1859764,LOYAL,2014-10-01 00:00:00,N
1859764,INFREQUENT,2014-05-01 00:00:00,N
1859764,INFREQUENT,2014-09-01 00:00:00,N
1859764,ONE-OFFS,2015-10-01 00:00:00,N
1859764,ONE-OFFS,2016-06-01 00:00:00,Y
1859764,LOYAL,2014-01-01 00:00:00,N
1859764,INFREQUENT,2014-11-01 00:00:00,N
1859764,INFREQUENT,2015-09-01 00:00:00,N
1859764,INFREQUENT,2015-01-01 00:00:00,N
1859764,INFREQUENT,2016-02-01 00:00:00,Y
1859764,INFREQUENT,2015-06-01 00:00:00,N
1870607,INFREQUENT,2015-04-01 00:00:00,N
1870607,INFREQUENT,2015-05-01 00:00:00,Y
1870607,VIP,2014-05-01 00:00:00,N
1870607,LOYAL,2014-01-01 00:00:00,N
1870607,LOYAL,2014-06-01 00:00:00,N
1870607,INFREQUENT,2014-07-01 00:00:00,N
1917572,INFREQUENT,2016-02-01 00:00:00,Y
1917572,GONE AWAY,2015-06-01 00:00:00,N
1973277,VIP,2014-08-01 00:00:00,N
1973277,VIP,2015-06-01 00:00:00,N
1973277,LOYAL,2015-05-01 00:00:00,N
1973277,INFREQUENT,2015-08-01 00:00:00,N
1973277,VIP,2015-10-01 00:00:00,N
1973277,VIP,2016-01-01 00:00:00,N
1973277,VIP,2016-04-01 00:00:00,Y
1973277,VIP,2015-01-01 00:00:00,N
1973277,NEW,2014-03-01 00:00:00,N
1973277,VIP,2015-02-01 00:00:00,N
1973277,LOYAL,2015-09-01 00:00:00,N
1973277,VIP,2016-02-01 00:00:00,Y
1977138,ONE-OFFS,2014-05-01 00:00:00,N
1977138,ONE-OFFS,2016-03-01 00:00:00,Y
1977138,INFREQUENT,2015-03-01 00:00:00,N
1977138,ONE-OFFS,2015-07-01 00:00:00,N
1977138,INFREQUENT,2014-07-01 00:00:00,N
1977138,INFREQUENT,2016-02-01 00:00:00,N
1977138,INFREQUENT,2014-01-01 00:00:00,N
2052738,LAPSED,2014-12-01 00:00:00,N
2052738,ONE-OFFS,2014-04-01 00:00:00,N
2052738,ONE-OFFS,2015-05-01 00:00:00,N
2052738,ONE-OFFS,2016-05-01 00:00:00,Y
2052738,INFREQUENT,2014-01-01 00:00:00,N
2052738,INFREQUENT,2016-02-01 00:00:00,Y
2064640,ONE-OFFS,2014-01-01 00:00:00,N
2064640,LAPSED,2015-03-01 00:00:00,N
2064640,LAPSED,2014-09-01 00:00:00,N
2064640,ONE-OFFS,2015-09-01 00:00:00,N
2064640,INFREQUENT,2016-02-01 00:00:00,Y
2092786,INFREQUENT,2015-09-01 00:00:00,N
2092786,INFREQUENT,2014-01-01 00:00:00,N
2092786,INFREQUENT,2015-11-01 00:00:00,N
2092786,ONE-OFFS,2015-05-01 00:00:00,N
2092786,LOYAL,2016-02-01 00:00:00,Y
2092786,INFREQUENT,2014-11-01 00:00:00,N
2092786,LOYAL,2016-04-01 00:00:00,Y
2100081,LAPSED,2014-01-01 00:00:00,N
2100081,INACTIVE,2014-08-01 00:00:00,N
2100081,LAPSED,2014-02-01 00:00:00,N
2100081,INFREQUENT,2015-02-01 00:00:00,N
2100081,LOYAL,2015-05-01 00:00:00,N
2100081,INFREQUENT,2015-03-01 00:00:00,N
2100081,INFREQUENT,2016-03-01 00:00:00,Y
2100081,LOYAL,2016-02-01 00:00:00,N
2100081,ONE-OFFS,2016-05-01 00:00:00,Y
2102460,GONE AWAY,2014-01-01 00:00:00,N
2102460,ONE-OFFS,2015-02-01 00:00:00,N
2102460,ONE-OFFS,2016-02-01 00:00:00,Y
2104063,ONE-OFFS,2016-02-01 00:00:00,Y
2104063,LAPSED,2015-03-01 00:00:00,N
2104063,ONE-OFFS,2015-01-01 00:00:00,N
2104063,INFREQUENT,2014-01-01 00:00:00,N
2104063,LAPSED,2015-09-01 00:00:00,N
2117178,INFREQUENT,2016-03-01 00:00:00,Y
2117178,ONE-OFFS,2014-01-01 00:00:00,N
2117178,ONE-OFFS,2014-11-01 00:00:00,N
2117178,INFREQUENT,2014-12-01 00:00:00,N
2117178,INFREQUENT,2015-11-01 00:00:00,N
2117178,LOYAL,2015-07-01 00:00:00,N
2117178,LAPSED,2014-09-01 00:00:00,N
2117178,LOYAL,2016-02-01 00:00:00,N
2117178,INFREQUENT,2015-03-01 00:00:00,N
2118769,VIP,2014-08-01 00:00:00,N
2118769,VIP,2014-07-01 00:00:00,N
2118769,VIP,2014-01-01 00:00:00,N
2118769,LOYAL,2014-12-01 00:00:00,N
2118769,LOYAL,2015-03-01 00:00:00,N
2118769,LOYAL,2015-01-01 00:00:00,N
2118769,LOYAL,2016-06-01 00:00:00,Y
2118769,LOYAL,2015-02-01 00:00:00,N
2118769,LOYAL,2014-10-01 00:00:00,N
2118769,VIP,2015-06-01 00:00:00,Y
2127995,GONE AWAY,2015-11-01 00:00:00,N
2127995,INACTIVE,2015-06-01 00:00:00,N
2127995,INACTIVE,2016-01-01 00:00:00,N
2127995,ONE-OFFS,2016-02-01 00:00:00,Y
2131139,INFREQUENT,2014-02-01 00:00:00,N
2131139,LOYAL,2014-05-01 00:00:00,N
2131139,INFREQUENT,2015-06-01 00:00:00,N
2131139,LOYAL,2015-04-01 00:00:00,N
2131139,INFREQUENT,2016-02-01 00:00:00,Y
2131139,VIP,2014-04-01 00:00:00,N
2131139,LOYAL,2014-01-01 00:00:00,N
2131139,INFREQUENT,2016-01-01 00:00:00,N
2148175,INFREQUENT,2014-02-01 00:00:00,N
2148175,INFREQUENT,2014-01-01 00:00:00,N
2148175,LAPSED,2014-10-01 00:00:00,N
2148175,ONE-OFFS,2015-04-01 00:00:00,N
2148175,INFREQUENT,2015-07-01 00:00:00,Y
2148175,ONE-OFFS,2014-07-01 00:00:00,N
2163299,INFREQUENT,2014-01-01 00:00:00,N
2163299,ONE-OFFS,2014-06-01 00:00:00,N
2163299,ONE-OFFS,2016-02-01 00:00:00,Y
2163299,INFREQUENT,2014-08-01 00:00:00,N
2163299,ONE-OFFS,2015-01-01 00:00:00,N
2163299,LAPSED,2015-08-01 00:00:00,N
2170537,INACTIVE,2014-09-01 00:00:00,N
2170537,LAPSED,2014-03-01 00:00:00,N
2170537,GONE AWAY,2015-11-01 00:00:00,N
2170537,LAPSED,2014-01-01 00:00:00,N
2170537,ONE-OFFS,2016-01-01 00:00:00,N
2170537,INACTIVE,2015-12-01 00:00:00,N
2170537,INFREQUENT,2016-02-01 00:00:00,Y
2188734,LAPSED,2014-01-01 00:00:00,N
2188734,LAPSED,2014-03-01 00:00:00,N
2188734,GONE AWAY,2015-11-01 00:00:00,N
2188734,INFREQUENT,2015-12-01 00:00:00,Y
2188734,INACTIVE,2014-09-01 00:00:00,N
2202286,ONE-OFFS,2014-09-01 00:00:00,N
2202286,LAPSED,2014-01-01 00:00:00,N
2202286,LAPSED,2015-09-01 00:00:00,N
2202286,INACTIVE,2014-06-01 00:00:00,N
2202286,ONE-OFFS,2016-02-01 00:00:00,Y
2276060,INFREQUENT,2016-02-01 00:00:00,N
2276060,ONE-OFFS,2015-03-01 00:00:00,N
2276060,ONE-OFFS,2016-03-01 00:00:00,Y
2276060,INACTIVE,2014-01-01 00:00:00,N
2345280,LAPSED,2015-01-01 00:00:00,N
2345280,LOYAL,2014-01-01 00:00:00,N
2345280,INFREQUENT,2014-09-01 00:00:00,N
2345280,ONE-OFFS,2016-02-01 00:00:00,Y
2345280,INFREQUENT,2014-11-01 00:00:00,N
2345280,INFREQUENT,2016-04-01 00:00:00,Y
2345280,LAPSED,2015-07-01 00:00:00,N
2345280,INACTIVE,2016-01-01 00:00:00,N
2355465,ONE-OFFS,2014-01-01 00:00:00,N
2355465,ONE-OFFS,2015-05-01 00:00:00,N
2355465,INFREQUENT,2015-09-01 00:00:00,N
2355465,INFREQUENT,2016-01-01 00:00:00,Y
2355465,LAPSED,2015-08-01 00:00:00,N
2355465,ONE-OFFS,2014-06-01 00:00:00,N
2355465,INFREQUENT,2014-05-01 00:00:00,N
2355465,INFREQUENT,2014-08-01 00:00:00,N
2380181,LAPSED,2014-06-01 00:00:00,N
2380181,INFREQUENT,2014-08-01 00:00:00,N
2380181,ONE-OFFS,2015-08-01 00:00:00,N
2380181,ONE-OFFS,2016-02-01 00:00:00,Y
2380181,LAPSED,2015-12-01 00:00:00,N
2380181,LAPSED,2014-01-01 00:00:00,N
2403417,ONE-OFFS,2015-03-01 00:00:00,N
2403417,ONE-OFFS,2016-03-01 00:00:00,Y
2403417,INFREQUENT,2016-02-01 00:00:00,N
2403417,NEW,2014-01-01 00:00:00,N
2403417,ONE-OFFS,2014-03-01 00:00:00,N
2403417,LAPSED,2014-10-01 00:00:00,N
2461107,INFREQUENT,2014-01-01 00:00:00,N
2461107,INFREQUENT,2016-02-01 00:00:00,N
2461107,ONE-OFFS,2015-02-01 00:00:00,N
2461107,INFREQUENT,2015-03-01 00:00:00,N
2461107,ONE-OFFS,2015-11-01 00:00:00,N
2461107,ONE-OFFS,2016-03-01 00:00:00,Y
2468720,INFREQUENT,2015-11-01 00:00:00,N
2468720,LAPSED,2015-08-01 00:00:00,N
2468720,LOYAL,2016-02-01 00:00:00,Y
2468720,GONE AWAY,2014-01-01 00:00:00,N
2468720,INFREQUENT,2014-08-01 00:00:00,N
2484810,INFREQUENT,2014-01-01 00:00:00,N
2484810,INFREQUENT,2014-07-01 00:00:00,N
2484810,LAPSED,2015-07-01 00:00:00,N
2484810,ONE-OFFS,2014-10-01 00:00:00,N
2484810,INFREQUENT,2016-02-01 00:00:00,Y
2484810,LAPSED,2015-01-01 00:00:00,N
2484810,ONE-OFFS,2015-09-01 00:00:00,N
2491572,ONE-OFFS,2015-05-01 00:00:00,N
2491572,LOYAL,2014-01-01 00:00:00,N
2491572,INFREQUENT,2014-08-01 00:00:00,N
2491572,INFREQUENT,2014-03-01 00:00:00,N
2491572,LOYAL,2014-07-01 00:00:00,N
2491572,LAPSED,2016-01-01 00:00:00,N
2491572,LAPSED,2015-07-01 00:00:00,N
2491572,ONE-OFFS,2016-02-01 00:00:00,Y
2491572,INFREQUENT,2016-06-01 00:00:00,Y
2498731,INFREQUENT,2014-07-01 00:00:00,N
2498731,LOYAL,2014-12-01 00:00:00,N
2498731,INFREQUENT,2014-04-01 00:00:00,N
2498731,VIP,2015-01-01 00:00:00,N
2498731,LOYAL,2014-01-01 00:00:00,N
2498731,LOYAL,2016-01-01 00:00:00,Y
2498731,VIP,2015-06-01 00:00:00,N
2498731,INFREQUENT,2016-06-01 00:00:00,Y
2498731,LOYAL,2014-05-01 00:00:00,N
2498731,LOYAL,2015-05-01 00:00:00,N
2498731,VIP,2015-12-01 00:00:00,N
2500965,LOYAL,2016-02-01 00:00:00,Y
2500965,GONE AWAY,2015-06-01 00:00:00,N
2500965,ONE-OFFS,2015-10-01 00:00:00,N
2500965,INFREQUENT,2016-01-01 00:00:00,N
2505629,LOYAL,2014-08-01 00:00:00,N
2505629,INFREQUENT,2014-01-01 00:00:00,N
2505629,LOYAL,2015-08-01 00:00:00,N
2505629,VIP,2015-11-01 00:00:00,Y
2505629,LOYAL,2016-06-01 00:00:00,Y
2505629,VIP,2016-04-01 00:00:00,Y
2505629,VIP,2014-05-01 00:00:00,N
2505629,VIP,2015-06-01 00:00:00,N
2505629,VIP,2015-10-01 00:00:00,N
2509545,LOYAL,2016-02-01 00:00:00,Y
2509545,ONE-OFFS,2014-01-01 00:00:00,N
2509545,INFREQUENT,2015-08-01 00:00:00,N
2509545,LOYAL,2016-01-01 00:00:00,N
2509545,INFREQUENT,2014-02-01 00:00:00,N
2509545,LAPSED,2015-02-01 00:00:00,N
2509545,ONE-OFFS,2015-06-01 00:00:00,N
2511925,INFREQUENT,2015-08-01 00:00:00,N
2511925,ONE-OFFS,2014-08-01 00:00:00,N
2511925,LAPSED,2014-06-01 00:00:00,N
2511925,INFREQUENT,2016-01-01 00:00:00,Y
2511925,ONE-OFFS,2014-01-01 00:00:00,N
2511925,INFREQUENT,2015-10-01 00:00:00,N
2511925,INFREQUENT,2015-06-01 00:00:00,N
2517879,ONE-OFFS,2015-05-01 00:00:00,N
2517879,LAPSED,2015-11-01 00:00:00,N
2517879,INFREQUENT,2016-02-01 00:00:00,Y
2517879,LOYAL,2014-01-01 00:00:00,N
2517879,INFREQUENT,2014-08-01 00:00:00,N
2517879,ONE-OFFS,2016-01-01 00:00:00,N
2523886,LOYAL,2014-10-01 00:00:00,N
2523886,INFREQUENT,2014-12-01 00:00:00,N
2523886,INFREQUENT,2015-10-01 00:00:00,N
2523886,LOYAL,2015-03-01 00:00:00,N
2523886,ONE-OFFS,2016-03-01 00:00:00,Y
2523886,VIP,2014-01-01 00:00:00,N
2523886,VIP,2014-08-01 00:00:00,N
2523986,INFREQUENT,2014-10-01 00:00:00,N
2523986,INFREQUENT,2015-09-01 00:00:00,N
2523986,INFREQUENT,2014-02-01 00:00:00,N
2523986,INFREQUENT,2016-06-01 00:00:00,Y
2523986,INFREQUENT,2014-09-01 00:00:00,N
2523986,INFREQUENT,2014-11-01 00:00:00,N
2523986,ONE-OFFS,2014-01-01 00:00:00,N
2523986,LOYAL,2016-02-01 00:00:00,Y
2525089,INFREQUENT,2014-07-01 00:00:00,N
2525089,LOYAL,2014-03-01 00:00:00,N
2525089,INFREQUENT,2015-01-01 00:00:00,N
2525089,LOYAL,2014-01-01 00:00:00,N
2525089,INFREQUENT,2016-01-01 00:00:00,N
2525089,INFREQUENT,2014-09-01 00:00:00,N
2525089,LOYAL,2016-02-01 00:00:00,Y
2525089,INFREQUENT,2015-07-01 00:00:00,N
2525089,LOYAL,2014-05-01 00:00:00,N
2525089,INFREQUENT,2014-06-01 00:00:00,N
2525089,LOYAL,2014-02-01 00:00:00,N
2529742,LOYAL,2014-09-01 00:00:00,N
2529742,LOYAL,2014-01-01 00:00:00,N
2529742,VIP,2015-02-01 00:00:00,N
2529742,VIP,2014-07-01 00:00:00,N
2529742,VIP,2015-04-01 00:00:00,N
2529742,VIP,2015-11-01 00:00:00,N
2529742,VIP,2016-06-01 00:00:00,Y
2529742,LOYAL,2015-03-01 00:00:00,N
2529742,VIP,2015-07-01 00:00:00,N
2529742,VIP,2015-06-01 00:00:00,N
2529742,VIP,2016-01-01 00:00:00,Y
2529742,VIP,2015-01-01 00:00:00,N
2529742,VIP,2015-12-01 00:00:00,N
2538714,VIP,2014-08-01 00:00:00,N
2538714,LOYAL,2014-06-01 00:00:00,N
2538714,LOYAL,2015-01-01 00:00:00,N
2538714,VIP,2014-11-01 00:00:00,N
2538714,INFREQUENT,2015-06-01 00:00:00,N
2538714,INFREQUENT,2015-08-01 00:00:00,N
2538714,INFREQUENT,2014-01-01 00:00:00,N
2538714,INFREQUENT,2015-09-01 00:00:00,N
2538714,VIP,2014-09-01 00:00:00,N
2538714,LAPSED,2015-12-01 00:00:00,N
2538714,VIP,2015-02-01 00:00:00,N
2538714,INFREQUENT,2016-03-01 00:00:00,Y
2538714,ONE-OFFS,2015-11-01 00:00:00,N
2538714,ONE-OFFS,2016-02-01 00:00:00,N
2539740,INACTIVE,2015-01-01 00:00:00,N
2539740,LAPSED,2014-07-01 00:00:00,N
2539740,LAPSED,2014-01-01 00:00:00,N
2539740,ONE-OFFS,2016-02-01 00:00:00,Y
2540711,LAPSED,2015-07-01 00:00:00,N
2540711,INFREQUENT,2014-01-01 00:00:00,N
2540711,ONE-OFFS,2016-01-01 00:00:00,N
2540711,LAPSED,2015-01-01 00:00:00,N
2540711,INFREQUENT,2016-02-01 00:00:00,Y
2550372,INFREQUENT,2015-09-01 00:00:00,N
2550372,INFREQUENT,2014-09-01 00:00:00,N
2550372,INFREQUENT,2016-01-01 00:00:00,Y
2550372,LOYAL,2014-01-01 00:00:00,N
2550372,INFREQUENT,2014-02-01 00:00:00,N
2550372,INFREQUENT,2015-08-01 00:00:00,N
2550372,INFREQUENT,2015-04-01 00:00:00,N
2550372,LOYAL,2015-01-01 00:00:00,N
2553610,ONE-OFFS,2014-01-01 00:00:00,N
2553610,ONE-OFFS,2016-02-01 00:00:00,Y
2553610,INFREQUENT,2014-12-01 00:00:00,N
2553610,ONE-OFFS,2015-01-01 00:00:00,N
2553610,LAPSED,2015-12-01 00:00:00,N
2563799,INACTIVE,2014-01-01 00:00:00,N
2563799,ONE-OFFS,2016-03-01 00:00:00,Y
2563799,INFREQUENT,2016-02-01 00:00:00,N
2563799,ONE-OFFS,2015-03-01 00:00:00,N
2585885,LAPSED,2015-01-01 00:00:00,N
2585885,INFREQUENT,2014-01-01 00:00:00,N
2585885,ONE-OFFS,2015-06-01 00:00:00,N
2585885,INFREQUENT,2016-02-01 00:00:00,Y
2585885,ONE-OFFS,2016-06-01 00:00:00,Y
2587124,LAPSED,2015-06-01 00:00:00,N
2587124,LAPSED,2014-12-01 00:00:00,N
2587124,INACTIVE,2015-12-01 00:00:00,N
2587124,ONE-OFFS,2014-01-01 00:00:00,N
2587124,ONE-OFFS,2016-02-01 00:00:00,Y
2587151,INFREQUENT,2014-09-01 00:00:00,N
2587151,LAPSED,2014-01-01 00:00:00,N
2587151,INFREQUENT,2015-08-01 00:00:00,N
2587151,INFREQUENT,2014-03-01 00:00:00,N
2587151,LOYAL,2016-02-01 00:00:00,Y
2587151,ONE-OFFS,2014-02-01 00:00:00,N
2587151,ONE-OFFS,2015-03-01 00:00:00,N
2587366,GONE AWAY,2015-11-01 00:00:00,N
2587366,INACTIVE,2015-06-01 00:00:00,N
2587366,INACTIVE,2016-01-01 00:00:00,N
2587366,ONE-OFFS,2016-02-01 00:00:00,Y
2591778,INFREQUENT,2014-08-01 00:00:00,N
2591778,LOYAL,2016-04-01 00:00:00,Y
2591778,INFREQUENT,2015-04-01 00:00:00,N
2591778,INFREQUENT,2014-01-01 00:00:00,N
2591778,LOYAL,2015-05-01 00:00:00,N
2591778,LOYAL,2015-09-01 00:00:00,N
2591778,INFREQUENT,2015-08-01 00:00:00,N
2591778,LOYAL,2016-02-01 00:00:00,Y
2595690,INFREQUENT,2016-02-01 00:00:00,Y
2595690,LAPSED,2014-01-01 00:00:00,N
2595690,INACTIVE,2014-05-01 00:00:00,N
2595690,ONE-OFFS,2015-11-01 00:00:00,N
2596228,GONE AWAY,2015-11-01 00:00:00,N
2596228,INACTIVE,2015-06-01 00:00:00,N
2596228,INFREQUENT,2016-01-01 00:00:00,N
2596228,INFREQUENT,2016-02-01 00:00:00,Y
2603787,LOYAL,2014-07-01 00:00:00,N
2603787,VIP,2014-01-01 00:00:00,N
2603787,VIP,2015-11-01 00:00:00,N
2603787,VIP,2015-05-01 00:00:00,N
2603787,INFREQUENT,2016-06-01 00:00:00,Y
2603787,VIP,2014-08-01 00:00:00,N
2603787,LOYAL,2016-01-01 00:00:00,Y
2617514,LAPSED,2014-05-01 00:00:00,N
2617514,ONE-OFFS,2014-01-01 00:00:00,N
2617514,LAPSED,2015-06-01 00:00:00,N
2617514,ONE-OFFS,2016-02-01 00:00:00,Y
2617514,LAPSED,2015-12-01 00:00:00,N
2617514,ONE-OFFS,2014-06-01 00:00:00,N
2645427,INFREQUENT,2014-03-01 00:00:00,N
2645427,INFREQUENT,2015-12-01 00:00:00,N
2645427,INFREQUENT,2015-05-01 00:00:00,N
2645427,LOYAL,2014-01-01 00:00:00,N
2645427,INFREQUENT,2016-05-01 00:00:00,Y
2645427,INFREQUENT,2014-10-01 00:00:00,N
2645427,LOYAL,2016-02-01 00:00:00,Y
2652159,INFREQUENT,2014-12-01 00:00:00,N
2652159,INFREQUENT,2015-03-01 00:00:00,N
2652159,INFREQUENT,2014-10-01 00:00:00,N
2652159,INFREQUENT,2015-11-01 00:00:00,N
2652159,INFREQUENT,2015-05-01 00:00:00,N
2652159,INFREQUENT,2015-01-01 00:00:00,N
2652159,VIP,2014-01-01 00:00:00,N
2652159,LOYAL,2014-09-01 00:00:00,N
2652159,INFREQUENT,2016-02-01 00:00:00,Y
2659920,INFREQUENT,2015-01-01 00:00:00,N
2659920,INFREQUENT,2014-04-01 00:00:00,N
2659920,INFREQUENT,2015-12-01 00:00:00,N
2659920,INFREQUENT,2014-09-01 00:00:00,N
2659920,LOYAL,2014-01-01 00:00:00,N
2659920,INFREQUENT,2015-02-01 00:00:00,N
2659920,INFREQUENT,2015-08-01 00:00:00,N
2659920,INFREQUENT,2015-09-01 00:00:00,N
2659920,INFREQUENT,2014-11-01 00:00:00,N
2659920,INFREQUENT,2016-02-01 00:00:00,Y
2659920,INFREQUENT,2016-01-01 00:00:00,N
2673367,LAPSED,2015-05-01 00:00:00,N
2673367,INFREQUENT,2016-01-01 00:00:00,N
2673367,LAPSED,2015-11-01 00:00:00,N
2673367,INFREQUENT,2014-05-01 00:00:00,N
2673367,INFREQUENT,2016-02-01 00:00:00,Y
2673367,INFREQUENT,2014-12-01 00:00:00,N
2673367,ONE-OFFS,2014-01-01 00:00:00,N
2696881,LOYAL,2014-05-01 00:00:00,N
